iter	Logloss
977	0.0001363065845
978	0.0001361519919
979	0.0001360990298
980	0.0001355081142
981	0.0001354414669
982	0.0001350416321
983	0.0001347164695
984	0.0001346149656
985	0.0001345420911
986	0.0001344031111
987	0.0001343502079
988	0.0001342883239
989	0.0001341718057
990	0.0001337292408
991	0.0001333539244
992	0.0001333169463
993	0.0001332432708
994	0.0001331960625
995	0.0001331248961
996	0.0001325829316
997	0.0001324803102
998	0.000132173841
999	0.0001320126786
